Date,Close,High,Low,Open,Volume
1999-03-10,14.830991744995117,14.948932037201837,14.668823843210877,14.860476818046797,6008800
1999-03-11,15.696528434753418,15.755649069159269,15.075761773491983,15.075761773491983,17270800
1999-03-12,16.420747756958008,16.5389889649289,15.859102019096257,15.859102019096257,16184600
1999-03-15,16.24339485168457,16.420756760893138,16.13993373797957,16.420756760893138,8657200
1999-03-16,16.24339485168457,16.43553691999385,16.110373419778146,16.24339485168457,6542600
1999-03-17,15.799981117248535,16.3025062416512,15.755640665095358,16.2433856387803,6938800
1999-03-18,16.13991928100586,16.213820010314496,15.79997592618614,15.79997592618614,8341800
1999-03-19,15.962568283081055,16.287731711069743,15.962568283081055,16.139930152893065,8632800
1999-03-22,16.00691032409668,16.169492054073654,15.903449223202243,15.962569852284778,5739800
1999-03-23,15.578278541564941,15.726080045754362,15.327015984442925,15.726080045754362,12744000
1999-03-24,15.460046768188477,15.652188840833267,15.297465014412115,15.578288043662193,6156600
1999-03-25,15.578278541564941,15.652179293659652,15.35657628528081,15.460037338213404,5522000
1999-03-26,15.445260047912598,15.445260047912598,15.090536372171064,15.445260047912598,7042800
1999-03-29,15.32701587677002,16.051243242210454,15.282675425824687,15.445257079290906,7931400
1999-03-30,14.957517623901367,15.001858091165897,14.51411295125607,15.001858091165897,21393400
1999-03-31,14.514116287231445,14.927960743486517,14.381094854863743,14.927960743486517,13089800
1999-04-01,14.410648345947266,14.588010171743539,14.203726215851614,14.514109410995092,9611200
1999-04-05,14.307190895080566,14.469772609797392,14.218509959780482,14.410651986264002,8302400
1999-04-06,14.144608497619629,14.366310825168526,14.100268032109849,14.307190204488819,10912000
1999-04-07,13.937687873840332,14.115049755585915,13.627304580785562,14.115049755585915,15249200
1999-04-08,14.395870208740234,14.484551134050749,13.93768542796924,13.93768542796924,13011600
1999-04-09,14.366310119628906,14.528891818513594,14.144607802967966,14.39587042851703,8467400
1999-04-12,14.632359504699707,14.661919826931424,14.144614187876384,14.366316604614259,9582000
1999-04-13,14.972299575805664,15.31224319894834,14.898398788165952,14.898398788165952,11245000
1999-04-14,15.00185775756836,15.075758534699236,14.780155426175723,14.972297446716007,8003000
1999-04-15,15.19399356842041,15.253114165962902,15.001851626407312,15.001851626407312,8768000
1999-04-16,15.53394603729248,15.548726195272778,15.016640507982075,15.194002403745642,9169600
1999-04-19,15.356583595275879,15.859108948730528,15.1496613909122,15.533945484730461,12480200
1999-04-20,15.4304838180542,15.48960444570958,15.046199738294229,15.356583033484974,6711400
1999-04-21,15.9773530960083,16.110374537140654,15.489607811856336,15.489607811856336,13177000
1999-04-22,15.726083755493164,16.051247141415015,15.66696313987101,15.977346371887322,9231800
1999-04-23,15.726083755493164,16.021686833603937,15.607842524248854,15.726083755493164,5469600
1999-04-26,15.873881340026855,15.933001940920809,15.445256983545683,15.726079837791968,4614600
1999-04-27,16.420747756958008,16.420747756958008,15.918222623081704,15.918222623081704,9852200
1999-04-28,16.06603240966797,16.33207526465787,16.02169193383632,16.33207526465787,5784400
1999-04-29,16.03646469116211,16.228606664420273,15.933003628638483,16.06602499474029,5667600
1999-04-30,16.09558868408203,16.272950542859796,15.81476574101724,16.036468064489444,7045400
1999-05-03,16.317293167114258,16.361633637677066,15.903448775194693,16.095590814300206,5654800
1999-05-04,16.24339485168457,16.31729564718814,15.992132146972434,16.31729564718814,5216800
1999-05-05,16.67201805114746,16.73113868253451,16.110372052970508,16.243393473591365,10742800
1999-05-06,16.346847534179688,16.760691775551326,16.199046019404104,16.672010866685973,8282800
1999-05-07,16.021692276000977,16.33207561345118,15.977351799222376,16.33207561345118,5550200
1999-05-10,15.859094619750977,16.125137213558542,15.726073322847194,16.021676204855602,6254400
1999-05-11,15.82954216003418,15.962563522723542,15.519158980425665,15.859102462854038,5540600
1999-05-12,15.711309432983398,15.814770548722706,15.312245129417498,15.814770548722706,5440200
1999-05-13,15.548722267150879,15.696523809614291,15.474821495919175,15.696523809614291,6660000
1999-05-14,15.4304838180542,15.578285387192649,15.208781464346524,15.54872507336496,5762400
1999-05-17,15.873881340026855,15.903441640473833,15.400916532875216,15.430476833322194,6298000
1999-05-18,16.25816535949707,16.332066111131148,16.036463104594837,16.036463104594837,10695000
1999-05-19,16.18427085876465,16.258171638941658,15.962568518233626,16.258171638941658,5608400
1999-05-20,16.06603240966797,16.18427367855237,15.977351458004668,16.18427367855237,4121600
1999-05-21,16.080808639526367,16.37641173951766,15.99212770952898,16.066028484526804,6302200
1999-05-24,15.799981117248535,16.184265035909398,15.726080363659907,16.080803980885317,5638400
1999-05-25,15.844321250915527,16.2729456131138,15.770420498812376,15.799980799653637,8837600
1999-05-26,16.19904899597168,16.361630692099133,15.859105449523367,15.859105449523367,8707600
1999-05-27,16.110366821289062,16.24338819871255,15.933004984724413,16.199047739571387,6468200
1999-05-28,16.19904899597168,16.420751308872752,16.080807762424442,16.11036807081125,5551000
1999-06-01,16.346847534179688,16.42074829156748,16.006904050195843,16.199046019404104,6923400
1999-06-02,16.228614807128906,16.28773544394905,16.110373533488623,16.28773544394905,3718200
1999-06-03,16.272947311401367,16.30250761532762,16.154706095696362,16.22860685551199,4614400
1999-06-04,16.49465560913086,16.524215923842565,16.184272304657966,16.27295324879308,6448400
1999-06-07,16.021692276000977,16.420756567008382,15.992131958148576,16.420756567008382,4600000
1999-06-08,16.021692276000977,16.18427402418918,15.799989892107975,16.021692276000977,5791000
1999-06-09,15.844321250915527,15.962562454280569,15.755640348391747,15.962562454280569,4262600
1999-06-10,15.637401580810547,15.711302344424965,15.460039748135948,15.711302344424965,4696200
1999-06-11,15.275296211242676,15.704960217184516,15.171584209808438,15.675328216774734,5896600
1999-06-14,15.364190101623535,15.541982079655824,15.127134130913818,15.275294112607392,5623200
1999-06-15,15.112320899963379,15.230848907021915,14.978976892022526,15.230848907021915,7671400
1999-06-16,15.14195442199707,15.364194457544974,14.934530388819029,15.112322417257351,7770800
1999-06-17,15.30492877960205,15.438272786394325,15.127136770545688,15.141952771300383,7760200
1999-06-18,15.038247108459473,15.275303220514006,14.96416707344243,15.275303220514006,13430600
1999-06-21,14.59376335144043,15.008611446709804,14.549315341232997,15.008611446709804,12047400
1999-06-22,14.845643043518066,15.34938741824822,14.534506812067088,14.59377085615299,14922400
1999-06-23,14.63821029663086,15.053058361717564,14.608578291981809,14.845634329174212,10523600
1999-06-24,14.845643043518066,14.919723098625441,14.519690801045613,14.638218889217415,10789400
1999-06-25,14.66784954071045,15.008617762363318,14.5493214636138,14.845641656355426,6839200
1999-06-28,14.475235939025879,14.66784399143871,14.386339914835341,14.66784399143871,8389800
1999-06-29,14.504864692687988,14.504864692687988,14.312256683489883,14.475232691272895,8821600
1999-06-30,14.69747543334961,14.845635467959989,14.40115536412885,14.504867388356116,15421400
1999-07-01,15.379003524780273,15.438267507534725,14.727099714481302,14.727099714481302,14922400
1999-07-02,15.364190101623535,15.527166081486467,15.216030119929963,15.379006099792893,8407400
1999-07-06,15.08268928527832,15.290113302954055,14.978977276440455,15.290113302954055,6175800
1999-07-07,14.934534072875977,15.067878127098083,14.816006024678549,15.067878127098083,6491000
1999-07-08,14.964168548583984,15.216040692471042,14.78637644701665,14.934536531656097,5172800
1999-07-09,15.08268928527832,15.304929304216607,15.008609278965558,15.008609278965558,5405200
1999-07-12,14.949349403381348,15.171589483709118,14.816005355184686,15.08269345157801,4791800
1999-07-13,14.801193237304688,14.904905302030548,14.69748117257883,14.904905302030548,5662800
1999-07-14,14.66784954071045,14.741929588895855,14.593769492525043,14.741929588895855,5309600
1999-07-15,15.171590805053711,15.230854831635952,14.845638658851385,14.845638658851385,9338400
1999-07-16,15.408637046813965,15.408637046813965,15.097501106445606,15.171581092247596,7277000
1999-07-19,14.978973388671875,15.393821316350225,14.875261406752287,15.393821316350225,6306800
1999-07-20,14.919713020324707,15.141953035523189,14.830817014245314,14.978977024377636,5544200
1999-07-21,14.845643043518066,15.201227308033468,14.830827032496591,14.919723098625441,7261400
1999-07-22,14.964168548583984,15.097512624759485,14.712296404696927,14.845640480872428,6185000
1999-07-23,14.756744384765625,14.919720477368458,14.593768292162792,14.919720477368458,5908400
1999-07-26,14.949349403381348,15.08269345157801,14.593765274856915,14.756741333763946,5491400
1999-07-27,14.816003799438477,14.9789798412323,14.727107776641846,14.949347833633423,5647200
1999-07-28,14.549320220947266,14.75674433815018,14.490056187460718,14.75674433815018,6001800
1999-07-29,14.578946113586426,14.667842126474147,14.401154087810982,14.549314109290517,6723000
