Date,Close,High,Low,Open,Volume
2006-11-16,27.67580795288086,27.736140014355794,27.67580795288086,27.703231046574576,31200
2006-11-17,27.71968650817871,27.752593383630785,27.566113417826635,27.752593383630785,46000
2006-11-20,27.73065185546875,27.80195146936878,27.697742892881926,27.80195146936878,17300
2006-11-21,27.697750091552734,27.829383883864153,27.670326995060233,27.829383883864153,9900
2006-11-22,27.70321273803711,27.7525751109623,27.670305884251356,27.7525751109623,14700
2006-11-24,27.65935516357422,27.752594102768377,27.631932069237585,27.752594102768377,4000
2006-11-27,27.368663787841797,27.582566830855054,27.324785167609452,27.582566830855054,13000
2006-11-28,27.450916290283203,27.46188593863899,27.36316119568341,27.36316119568341,4100
2006-11-29,27.747108459472656,27.747108459472656,27.560628501345775,27.560628501345775,16300
2006-11-30,27.79646873474121,27.84583113435579,27.626442226680386,27.78549908013267,20300
2006-12-01,27.63192367553711,27.823887369829073,27.560621978122658,27.823887369829073,8400
2006-12-04,27.889705657958984,27.889705657958984,27.752588123569318,27.752588123569318,2200
2006-12-05,28.0048885345459,28.0048885345459,27.939070605609707,27.966495788790315,16700
2006-12-06,27.96100425720215,28.0103666477917,27.96100425720215,27.999396995188764,5000
2006-12-07,27.911649703979492,27.966497982395115,27.906165922261877,27.96101210842961,5200
2006-12-08,27.971986770629883,28.004895743569413,27.82938540572179,27.889715384405196,5100
2006-12-11,27.9993896484375,28.037782376350258,27.96099692052474,27.96648279151042,5100
2006-12-12,28.070701599121094,28.07618537986703,27.933584065749944,28.02133920341758,6800
2006-12-13,28.142004013061523,28.180396755995297,28.10909505101219,28.180396755995297,8900
2006-12-14,28.399776458740234,28.399776458740238,28.180389710007667,28.20232692030799,19500
2006-12-15,28.43817710876465,28.49302538040187,28.427209546684832,28.465602290707075,45100
2006-12-18,28.383329391479492,28.498507617305513,28.372359737746418,28.498507617305513,8900
2006-12-19,28.476566314697266,28.476566314697266,28.35041844397642,28.366873969546873,2700
2006-12-20,28.46011734008789,28.53690283062174,28.454633558870203,28.509479740037897,5500
2006-12-21,28.372365951538086,28.476574546453605,28.355912513458787,28.449151452238784,3000
2006-12-22,28.27056121826172,28.419151146797397,28.265058820619874,28.419151146797397,3900
2006-12-26,28.441144943237305,28.441144943237305,28.259534458462984,28.259534458462984,5700
2006-12-27,28.639284133911133,28.650291028273642,28.545726581505026,28.56223797272401,9900
2006-12-28,28.644779205322266,28.661290592318352,28.57323545993897,28.661290592318352,10500
2006-12-29,28.457656860351562,28.60074430391771,28.435643084518432,28.589737416001146,13900
2007-01-03,28.463157653808594,28.666779805421406,28.325574721760947,28.59523609293893,35000
2007-01-04,28.39160919189453,28.45214600776455,28.281542444798916,28.28704693679542,11400
2007-01-05,28.193510055541992,28.34209995772782,28.154986980829012,28.34209995772782,10500
2007-01-08,28.199016571044922,28.22653275504619,28.066935948748455,28.17149828769338,21800
2007-01-09,28.177001953125,28.226531922606682,28.083444411059507,28.199015739416904,34400
