Date,Close,High,Low,Open,Volume
2006-06-21,0.982716977596283,0.9929184015953093,0.9813572512453049,0.9925101619963818,1523200
2006-06-22,0.9595944881439209,0.9810845526261015,0.9491213907423225,0.9793165870239551,13612800
2006-06-23,0.9567383527755737,0.9733318257551624,0.9450405370054061,0.9555135304671862,3411200
2006-06-26,0.960274338722229,0.9657150074056999,0.9521133875830844,0.9589146125828878,3622400
2006-06-27,0.924366295337677,0.9616352325134027,0.924366295337677,0.9616352325134027,6393600
2006-06-28,0.9356556534767151,0.9376961247616076,0.9170216043888703,0.9283103511851754,6374400
2006-06-29,0.9922384023666382,0.9922384023666382,0.943000186447328,0.94735270094793,11289600
2006-06-30,0.982716977596283,0.9997196276537004,0.9817654908442325,0.9997196276537004,15168000
2006-07-03,0.9941421151161194,0.9949586979422892,0.9882941409661667,0.99019794431207,2380800
2006-07-05,0.9549695253372192,0.9763246873338957,0.9522492428314445,0.9759164477909904,9900800
2006-07-06,0.9493933320045471,0.9670757948247579,0.9459931337805935,0.9595947568535975,5369600
2006-07-07,0.9285829067230225,0.9507537185518847,0.9228697320990457,0.9323913438985733,4588800
2006-07-10,0.9132132530212402,0.9408239047866206,0.9050523010657969,0.9371521353597237,7987200
2006-07-11,0.9281748533248901,0.9307594028050941,0.8998835524239629,0.9064122742579606,10604800
2006-07-12,0.8914507031440735,0.9249102645864373,0.8868256827710822,0.9224623836472533,14598400
2006-07-13,0.8630226254463196,0.8956664835861083,0.8609830361312698,0.8956664835861083,26745600
2006-07-14,0.8453408479690552,0.8616628011234909,0.8364999824212036,0.8596223299776795,13856000
2006-07-17,0.8494210243225098,0.8569021129518379,0.8384039003069801,0.8521413069817582,9868800
2006-07-18,0.8541818261146545,0.8596224955091576,0.8256188565972349,0.8569021608119061,26054400
2006-07-19,0.8726800084114075,0.8850576364693232,0.8515972478896103,0.852141273268297,16940800
2006-07-20,0.8488770127296448,0.8827456967062123,0.8480613637117013,0.8827456967062123,12019200
2006-07-21,0.8296990394592285,0.8433006630569208,0.8286108846660964,0.8341873407214019,18630400
2006-07-24,0.8603022694587708,0.863159271764791,0.8363633888685781,0.8363633888685781,15334400
2006-07-25,0.8687357306480408,0.8786647002572998,0.8537735531388115,0.8643832160570724,21683200
2006-07-26,0.8705037832260132,0.8839695671108672,0.8541818269133117,0.8650631138264231,23500800
2006-07-27,0.8616629838943481,0.8909066473191339,0.8541818428148498,0.8888661757405097,12038400
2006-07-28,0.896074652671814,0.896074652671814,0.8657428399579304,0.8711835603824455,6752000
2006-07-31,0.8943068981170654,0.9038275773888406,0.8834255584719605,0.8895461433925954,9958400
2006-08-01,0.8637033104896545,0.8779848458742681,0.8541817507439159,0.8779848458742681,15609600
2006-08-02,0.8796167969703674,0.8936267578770817,0.8718640865969814,0.8739037273683598,13939200
2006-08-03,0.8943068981170654,0.9031477660629038,0.8637034546531629,0.8643833178651725,19961600
2006-08-04,0.8861457705497742,0.9181097643125862,0.8692797389341606,0.9109002996894676,18816000
2006-08-07,0.8754004240036011,0.8834255389352713,0.8671036336007135,0.8800254446593232,17017600
2006-08-08,0.8643831610679626,0.884105313195278,0.8555423466119015,0.8786646443596509,28838400
2006-08-09,0.8639748096466064,0.9004270993353378,0.8609829039603923,0.876079982327716,28825600
2006-08-10,0.8749921917915344,0.8816575803856243,0.8555424901206206,0.8646549296470831,23283200
2006-08-11,0.8664237260818481,0.8711837021664641,0.8575820286066733,0.8664237260818481,13305600
2006-08-14,0.8743123412132263,0.8977071502163482,0.872136135416645,0.877168462148771,19321600
2006-08-15,0.9198778867721558,0.9317115430810324,0.8907700082495329,0.9030119041683462,22054400
2006-08-16,0.9636744260787964,0.9646267427509845,0.9262705984709891,0.9317112665331176,31040000
2006-08-17,0.9697961211204529,0.9833977433437773,0.9575542252764637,0.9650352627802912,44345600
2006-08-18,0.9684354662895203,0.9730604869217889,0.9487133630068814,0.966395098417868,16934400
2006-08-21,0.9507535696029663,0.9601385120368373,0.9459928163351066,0.9526573728039637,16275200
2006-08-22,0.9532016515731812,0.9722439422667495,0.9451764334501894,0.9606826886159767,16268800
2006-08-23,0.9371519088745117,0.9651707934446779,0.9303506848380949,0.9556501175147862,18598400
2006-08-24,0.9443607330322266,0.9487132474875327,0.9289911466063405,0.9480334362628537,18432000
2006-08-25,0.9480335116386414,0.9628590219648374,0.9344318899128623,0.9344318899128623,15257600
2006-08-28,0.9616349935531616,0.9670755584347637,0.9453129875919857,0.9453129875919857,16588800
2006-08-29,0.9677555561065674,0.9691152823546983,0.9408238859547924,0.9602744155524756,26617600
2006-08-30,0.9763247966766357,0.9772762834046756,0.9602744639534151,0.9687079217897198,22585600
2006-08-31,0.975236713886261,0.9812213566276974,0.9691152994721779,0.9759165251362679,9395200
2006-09-01,0.9840773344039917,0.9895180028300903,0.9750999046187542,0.9888381916786403,18496000
2006-09-05,1.0017595291137695,1.0033916577560449,0.9711560793494375,0.9853017822914365,21452800
2006-09-06,0.9627231359481812,0.9885658215968393,0.9589146986595256,0.9833976580467871,23398400
2006-09-07,0.9541539549827576,0.9729237397824957,0.9466728142735235,0.9575541527367214,27027200
2006-09-08,0.9636744260787964,0.9696591713243489,0.9521132788485673,0.9589145030716482,13990400
2006-09-11,0.9765965342521667,0.9857098039404162,0.9439526195898835,0.949801528943548,26662400
2006-09-12,1.0145453214645386,1.0198501536790956,0.9779571299177285,0.9799967714900508,19027200
2006-09-13,1.0262422561645508,1.02896264316003,1.0085606227572368,1.0174014913469704,22579200
2006-09-14,1.0251539945602417,1.0315468767434093,1.0165855296326523,1.0165855296326523,15187200
2006-09-15,1.035083532333374,1.1103002563214415,1.0292346248519377,1.0493650653111284,15891200
2006-09-18,1.0342669486999512,1.048820881995748,1.0242021964633858,1.0371230682166694,13184000
2006-09-19,1.0217540264129639,1.0378043618809702,1.004887938033165,1.0337234181067503,20812800
2006-09-20,1.0520858764648438,1.0575265471982032,1.0387559270402327,1.0443331619400857,21785600
2006-09-21,1.0384842157363892,1.0629671813068602,1.0337234603789676,1.0582064259494384,50976000
2006-09-22,1.020530104637146,1.0350840466372098,1.013321467606034,1.0350840466372098,18214400
2006-09-25,1.05820631980896,1.0609266029229798,1.012369020099766,1.0320911245624842,37670400
2006-09-26,1.066910982131958,1.069767102003439,1.0490925838914913,1.0554855686970157,24934400
2006-09-27,1.0614701509475708,1.0749359296035685,1.052085210016095,1.0652785869168002,27929600
2006-09-28,1.0677281618118286,1.0724880879956815,1.0478693832494501,1.0701760437964132,14444800
2006-09-29,1.059566855430603,1.0735758877240265,1.0582062988119934,1.0731684782751163,12473600
2006-10-02,1.03372323513031,1.0617430611045475,1.0290991487144263,1.0548059975314907,22822400
2006-10-03,1.04106867313385,1.0493654640900605,1.0179454362117029,1.0242026893270417,20364800
2006-10-04,1.0888094902038574,1.0915297726331452,1.032499208074687,1.0391637651226822,27206400
2006-10-05,1.1030919551849365,1.1051315966373092,1.0862259727065495,1.0915299744319973,21580800
2006-10-06,1.096970558166504,1.1051315100961914,1.0885379307901535,1.08989765706121,21766400
2006-10-09,1.1024113893508911,1.1139733708971957,1.0922107946298103,1.0964266419628041,12217600
2006-10-10,1.1085325479507446,1.1146530284655718,1.0918024043664716,1.105812265207176,16710400
2006-10-11,1.1044516563415527,1.1180532782362622,1.0798329614634927,1.096290703959155,23334400
2006-10-12,1.141176700592041,1.141176700592041,1.1124770578255694,1.1166937356439868,26284800
2006-10-13,1.1498817205429077,1.155458124877277,1.1350552737879154,1.1411766894843651,21683200
2006-10-16,1.1520578861236572,1.1608986500563643,1.1496090710981388,1.1527376974310635,17868800
2006-10-17,1.129614233970642,1.141720288590594,1.1139729748012484,1.141720288590594,35289600
2006-10-18,1.1139730215072632,1.1433525680826537,1.1077158741900635,1.142127745789921,36768000
2006-10-19,1.1234939098358154,1.1323347769791865,1.104451619071384,1.1088041337799281,36089600
2006-10-20,1.126214861869812,1.126350595892112,1.1079890411216209,1.1244467913255085,21696000
2006-10-23,1.1463449001312256,1.1566821638423714,1.1166937695587535,1.1180534961702793,34579200
2006-10-24,1.1354637145996094,1.1490653397665938,1.1209096685053286,1.1432164292495746,31315200
2006-10-25,1.1493372917175293,1.152329249597761,1.127574720725132,1.134783355093479,24864000
2006-10-26,1.1676990985870361,1.1739562477619019,1.1364158432442464,1.1547782209635908,30323200
2006-10-27,1.1346478462219238,1.1672917640573028,1.1275750475141328,1.1630750863471282,31724800
2006-10-30,1.1479769945144653,1.1574985041324903,1.1262144186099368,1.133015645154451,28748800
2006-10-31,1.1547777652740479,1.162938715045642,1.1392715144879608,1.1595376880271633,27744000
2006-11-01,1.1234939098358154,1.1644346118692501,1.1131566484884723,1.1629390478423673,37939200
2006-11-02,1.1245821714401245,1.1298870035472168,1.1094841543641254,1.12077373367936,29440000
2006-11-03,1.1180531978607178,1.1330154789755478,1.1011872169799528,1.1330154789755478,42656000
2006-11-06,1.1432162523269653,1.1580425942868227,1.127710825426634,1.1296146292649498,28524800
2006-11-07,1.1663395166397095,1.1793970637990803,1.1466174100288906,1.1534178072381815,34387200
2006-11-08,1.1821173429489136,1.1867414299896382,1.1455291504670289,1.1517854696680667,41382400
2006-11-09,1.1656595468521118,1.1935426036778511,1.1568178486786307,1.1908223206371176,32851200
2006-11-10,1.1785805225372314,1.1785805225372314,1.1574985866450607,1.1674276101939531,24953600
2006-11-13,1.197622299194336,1.2036069405509489,1.1746357391051525,1.1773560211970573,28505600
2006-11-14,1.228226900100708,1.228226900100708,1.1878294442839936,1.1996629963315755,32083200
2006-11-15,1.2359793186187744,1.2513489026293154,1.2255062218003514,1.2272742910761658,40307200
2006-11-16,1.2486287355422974,1.2517572575191191,1.2309470034330148,1.2418283407504345,26201600
2006-11-17,1.2459087371826172,1.2459087371826172,1.2263224691949608,1.2323071131876713,24064000
2006-11-20,1.2506697177886963,1.2557021493875253,1.230403530984009,1.2357075343633128,20883200
2006-11-21,1.254069209098816,1.2558372784088576,1.2429164047187584,1.2520288417567547,25177600
2006-11-22,1.2698477506637573,1.2710716395899828,1.243052739671669,1.2589664088775818,20697600
2006-11-24,1.26182222366333,1.275152274013123,1.2493087562896963,1.2493087562896963,15078400
2006-11-27,1.2049680948257446,1.2601902382816976,1.2037441022859567,1.249308897905516,55340800
2006-11-28,1.2085040807724,1.215849385375009,1.18810205957958,1.1969429285116582,44339200
2006-11-29,1.228226900100708,1.2354355354773268,1.2061918204285433,1.2295866264321484,36140800
2006-11-30,1.2244186401367188,1.2391083148834185,1.2140813770561754,1.2295868047022993,44883200
2006-12-01,1.2080966234207153,1.230266609977303,1.1834770951906277,1.2272747550317962,59769600
2006-12-04,1.2384272813796997,1.2479487885473692,1.2072797680190015,1.2129928383549964,33427200
2006-12-05,1.244411826133728,1.253116853575208,1.2336672615902902,1.2456366483792969,24160000
2006-12-06,1.2352994680404663,1.2441403337403771,1.2271385172659128,1.2418282909233807,23872000
2006-12-07,1.2051036357879639,1.2479489715145247,1.2044238245252339,1.2418284909350992,42233600
2006-12-08,1.2173455953598022,1.2357071418425383,1.1927260698860953,1.1976226621532036,46950400
2006-12-11,1.2268661260604858,1.2410118238154928,1.208096342240386,1.2125846943608392,27724800
2006-12-12,1.2108168601989746,1.2278186801063624,1.1969427325974538,1.2241459765201232,53401600
2006-12-13,1.213944673538208,1.2261865703669463,1.2010237955283931,1.2257783307266659,31980800
2006-12-14,1.2397879362106323,1.2520290003199952,1.219385090383028,1.2206098090495252,39392000
2006-12-15,1.247949242591858,1.2657676486130933,1.2438682986863032,1.2612783612638025,40691200
2006-12-18,1.2193852663040161,1.264950888318242,1.2127207079015374,1.2569256695639688,45081600
2006-12-19,1.2146257162094116,1.2264584423453917,1.188510617951747,1.2026562183455167,58912000
2006-12-20,1.2062408924102783,1.2453382345991162,1.2050824117236465,1.2453382345991162,31494400
2006-12-21,1.1895877122879028,1.2098606796901528,1.1781477446499304,1.2069644783590974,36409600
2006-12-22,1.1671425104141235,1.1866916226616655,1.1642464192892397,1.186401615825516,48979200
2006-12-26,1.1729350090026855,1.1739488730798056,1.1599028176110382,1.1642466236243545,16716800
2006-12-27,1.1843748092651367,1.1872709004814914,1.1698941322257665,1.1733694637811518,22560000
2006-12-28,1.1743831634521484,1.1845192603340644,1.1659839035140083,1.180899312538138,18995200
2006-12-29,1.1735140085220337,1.1990000294815846,1.1707624237425767,1.174383255653037,24550400
2007-01-03,1.1772794723510742,1.2201422610528243,1.1410773395919795,1.198420804631299,75315200
2007-01-04,1.2195630073547363,1.2281058903975495,1.1693148223807521,1.1780032059921628,43257600
2007-01-05,1.2018963098526,1.212033292957492,1.1887186184920715,1.206820239883682,34419200
2007-01-08,1.209425926208496,1.2228927374069336,1.1946561282487118,1.212033004519015,32780800
2007-01-09,1.2241971492767334,1.2330301520072122,1.196394270034853,1.2166672442449489,50169600
2007-01-10,1.2561986446380615,1.2561986446380615,1.208411936074458,1.2156527147254528,39436800
